C091496G       -10.84  165.94  CI.CWC      CI.CWC..BHR       36.44  -118.08     85.54   2254.40  2403.80     2.00     2.00      0.94      0.95      0.87     8.30     9.29     10.08      0.64      0.64      0.64      0.53      0.60
C091496G       -10.84  165.94  CI.CWC      CI.CWC..BHT       36.44  -118.08     85.54   1677.00  1799.00     0.40     0.40      0.90      0.90      0.90     6.47     7.95      7.98      0.23      0.23      0.23      0.44      0.45
C091496G       -10.84  165.94  CI.CWC      CI.CWC..BHZ       36.44  -118.08     85.54    685.40   819.40     0.20     0.20      0.87      0.87      0.87     6.86     9.06      9.07      0.23      0.23      0.23      0.50      0.50
C091496G       -10.84  165.94  CI.CWC      CI.CWC..BHZ       36.44  -118.08     85.54   1333.00  1424.40     0.20     0.20      0.89      0.89      0.89     4.78     6.04      6.05      0.44      0.44      0.44      0.52      0.52
C091496G       -10.84  165.94  CI.CWC      CI.CWC..BHZ       36.44  -118.08     85.54   2039.40  2190.20     2.20     2.20      0.94      0.94      0.88     8.36     9.40     10.10      0.11      0.11      0.11      0.34      0.48
C091496G       -10.84  165.94  CI.CWC      CI.CWC..BHZ       36.44  -118.08     85.54   2190.20  2250.40     0.60     0.60      0.92      0.93      0.91     3.25     3.80      3.87      0.33      0.35      0.34      0.43      0.45
C091496G       -10.84  165.94  CI.CWC      CI.CWC..BHZ       36.44  -118.08     85.54   2288.00  2404.60     4.00     4.00      0.93      0.94      0.65     6.40     7.30     10.58      0.80      0.80      0.80      0.60      0.79
C091496G       -10.84  165.94  CI.DGR      CI.DGR..BHR       33.65  -117.01     85.60   1297.40  1356.00     0.00     0.00      0.97      0.97      0.97     3.33     3.57      3.57      0.29      0.28      0.28      0.33      0.33
C091496G       -10.84  165.94  CI.DGR      CI.DGR..BHR       33.65  -117.01     85.60   1356.00  1426.80     1.20     1.20      0.90      0.91      0.87     3.75     4.59      4.79      0.51      0.51      0.51      0.52      0.56
C091496G       -10.84  165.94  CI.DGR      CI.DGR..BHR       33.65  -117.01     85.60   1426.80  1482.00     0.00     0.00      0.93      0.93      0.93     3.02     3.49      3.49      0.08      0.08      0.08      0.37      0.37
C091496G       -10.84  165.94  CI.DGR      CI.DGR..BHR       33.65  -117.01     85.60   1482.00  1594.20     0.60     0.60      0.97      0.98      0.97     6.40     6.75      6.84      0.43      0.42      0.43      0.38      0.41
C091496G       -10.84  165.94  CI.DGR      CI.DGR..BHR       33.65  -117.01     85.60   2191.00  2255.40     2.00     2.00      0.94      0.94      0.89     3.56     4.01      4.26      0.40      0.41      0.40      0.43      0.50
C091496G       -10.84  165.94  CI.DGR      CI.DGR..BHR       33.65  -117.01     85.60   2274.60  2399.20     2.60     2.60      0.98      0.99      0.85     7.21     7.40      8.61      0.50      0.50      0.50      0.41      0.58
C091496G       -10.84  165.94  CI.DGR      CI.DGR..BHT       33.65  -117.01     85.60   1313.20  1448.60    -0.80    -0.80      0.96      0.96      0.95     7.61     8.33      8.42      0.17      0.17      0.17      0.31      0.34
