#event_id event_lat event_lon station netwk.stn.channel.comp slat slon EPIC_DIST relative_starttime relative_endtime shift(in s) CC_value(t) CC_value(0) wind_weight dlnA(t) dlnA(0)
C201505191525A -54.53  -132.39   BK.CMB        BK.CMB.00.BHR            38.03   -120.39     92.98   2701.00   3192.20     11.40      0.93      0.80      5.09      0.36      0.36
C201505191525A -54.53  -132.39   BK.CMB        BK.CMB.00.BHT            38.03   -120.39     92.98   2124.40   2623.00     -1.60      0.99      0.99      5.48     -0.78     -0.78
C201505191525A -54.53  -132.39   BK.CMB        BK.CMB.00.BHZ            38.03   -120.39     92.98   2588.80   3342.40      8.60      0.98      0.90      8.23      0.22      0.22
C201505191525A -54.53  -132.39   BK.HUMO       BK.HUMO.00.BHR           42.61   -122.96     97.31   2833.60   3419.80     13.00      0.98      0.81      6.37      0.19      0.19
C201505191525A -54.53  -132.39   BK.HUMO       BK.HUMO.00.BHT           42.61   -122.96     97.31   2020.80   2720.20     -0.40      0.99      0.99      7.71     -0.25     -0.25
C201505191525A -54.53  -132.39   BK.HUMO       BK.HUMO.00.BHZ           42.61   -122.96     97.31   2219.80   2713.40     -2.40      0.87      0.87      4.77      0.30      0.29
C201505191525A -54.53  -132.39   BK.HUMO       BK.HUMO.00.BHZ           42.61   -122.96     97.31   2713.40   3562.20     10.80      0.99      0.87      9.33      0.05      0.05
C201505191525A -54.53  -132.39   BK.MCCM       BK.MCCM.00.BHZ           38.14   -122.88     92.87   2584.60   3326.80      8.60      0.88      0.82      7.29      0.45      0.44
C201505191525A -54.53  -132.39   BK.SAO        BK.SAO.00.BHR            36.76   -121.45     91.62   2660.40   3220.80      9.20      0.98      0.89      6.13      0.50      0.50
C201505191525A -54.53  -132.39   BK.SAO        BK.SAO.00.BHZ            36.76   -121.45     91.62   2422.80   3300.00     10.80      0.98      0.86      9.59      0.22      0.22
C201505191525A -54.53  -132.39   BK.WDC        BK.WDC.00.BHR            40.58   -122.54     95.32   2763.20   3332.60     13.00      0.95      0.78      6.01      0.31      0.30
C201505191525A -54.53  -132.39   BK.WDC        BK.WDC.00.BHT            40.58   -122.54     95.32   2190.00   2671.80      0.60      0.99      0.99      5.31     -0.24     -0.24
C201505191525A -54.53  -132.39   BK.WDC        BK.WDC.00.BHZ            40.58   -122.54     95.32   2552.60   3588.00     10.20      0.98      0.87     11.29      0.13      0.13
C201505191525A -54.53  -132.39   BN.SBD        BN.SBD..BHZ              50.57     -4.69    148.85   3532.60   3903.60     -1.60      0.92      0.92      3.80      0.34      0.34
C201505191525A -54.53  -132.39   C.GO02        C.GO02..BHT             -25.16    -69.59     54.27   1183.40   1629.00     -3.00      0.95      0.94      4.70     -0.24     -0.24
C201505191525A -54.53  -132.39   C.GO02        C.GO02..BHZ             -25.16    -69.59     54.27   1542.80   2389.20     -4.60      1.00      0.97      9.37      0.09      0.09
C201505191525A -54.53  -132.39   C.GO03        C.GO03..BHR             -27.59    -70.23     52.04   1470.80   1840.20     -4.80      0.99      0.96      4.08      0.16      0.16
C201505191525A -54.53  -132.39   C.GO03        C.GO03..BHT             -27.59    -70.23     52.04   1137.40   1576.80     -0.20      0.98      0.98      4.79     -0.14     -0.14
C201505191525A -54.53  -132.39   C.GO03        C.GO03..BHZ             -27.59    -70.23     52.04   1336.00   2121.20     -4.00      1.00      0.98      8.70      0.11      0.11
C201505191525A -54.53  -132.39   C.GO04        C.GO04..BHR             -30.17    -70.80     49.78   1401.40   1777.60     -6.00      0.99      0.94      4.14      0.09      0.09
