TA     637A       29.439    -96.332     45.000      0.000
TA     638A       29.419    -95.448      8.000      0.000
TA     735A       28.855    -97.808     90.000      0.000
TA     736A       28.955    -97.067     45.000      0.000
TA     737A       28.764    -96.440     11.000      0.000
TA     738A       28.840    -95.648     13.000      0.000
TA     835A       28.287    -97.830     57.000      0.000
TA     933A       27.613    -99.275    214.000      0.000
TA     934A       27.602    -98.519    144.000      0.000
TA     936A       27.421    -97.309     -3.000      0.000
X4     GC01       28.247    -96.606      6.000      0.000
X4     GC03       28.478    -96.776      4.000      0.000
X4     GC04       28.636    -96.875     20.000      0.000
X4     GC05       28.747    -96.967     17.000      0.000
X4     GC06       28.876    -97.034     31.000      0.000
X4     GC07       28.987    -97.155     55.000      0.000
X4     GC08       29.060    -97.251     45.000      0.000
X4     GC09       29.213    -97.293     69.000      0.000
X4     GC10       29.349    -97.338     96.000      0.000
X4     GC11       29.459    -97.437     80.000      0.000
X4     GC12       29.587    -97.523    110.000      0.000
X4     GC14       29.764    -97.771    142.000      0.000
X4     GC15       29.858    -97.932    196.000      0.000
X4     GC16       29.930    -98.007    140.000      0.000
X4     GC17       30.032    -98.160    344.000      0.000
X4     GC18       30.166    -98.213    437.000      0.000
X4     GC19       30.262    -98.310    350.000      0.000
X4     GC20       30.310    -98.404    376.000      0.000
X4     GC24       28.830    -97.011     29.000      0.000
YS     GUAC      -18.407    -69.109   5076.000      0.000
YS     ISLE      -19.178    -68.772   4302.000      0.000
YS     PACA      -18.055    -69.200   4346.000      0.000
ZD     FM01      -13.073    -76.334    131.000      0.000
ZD     FM02      -13.499    -76.059    177.000      0.000
ZD     FM03      -13.723    -75.889    437.000      0.000
ZD     FM04      -13.604    -75.354   2759.000      0.000
ZD     FM05      -13.359    -74.857   4250.000      0.000
ZD     FM06      -13.350    -74.463   3592.000      0.000
ZD     FM07      -13.170    -74.228   2787.000      0.000
ZD     FM09      -12.650    -73.041    784.000      0.000
ZD     FM11      -12.765    -72.571   1020.000      0.000
ZD     FM12      -12.703    -72.240   1185.000      0.000
ZD     FM1A      -14.120    -75.559    615.000      0.000
ZD     FN01      -11.908    -76.664   1036.000      0.000
ZD     FN02      -11.909    -76.526   1662.000      0.000
ZD     FN03      -11.764    -76.304   3180.000      0.000
ZD     FN04      -11.605    -76.135   4539.000      0.000
ZD     FN05      -11.474    -75.960   3790.000      0.000
ZD     FN06      -11.368    -75.680   3034.000      0.000
ZD     FN07      -11.372    -75.545   2856.000      0.000
ZD     FN08      -11.223    -75.504   1864.000      0.000
ZD     FN09      -11.048    -75.373    788.000      0.000
ZD     FN10      -10.946    -75.228    671.000      0.000
ZD     FN11      -10.869    -75.083    594.000      0.000
ZD     FN12      -11.803    -75.596   3499.000      0.000
ZD     FN13      -12.042    -75.321   3348.000      0.000
ZD     FN14      -12.780    -74.988   3750.000      0.000
ZD     FS02      -14.385    -73.961   3489.000      0.000
ZD     FS03      -14.429    -72.915   3343.000      0.000
ZD     FS04      -14.205    -73.345   3397.000      0.000
ZD     FS05      -13.879    -72.878   3232.000      0.000
ZD     FS06      -13.667    -73.312   3831.000      0.000
ZD     FS07      -13.462    -71.920   3647.000      0.000
ZD     FS09      -12.974    -71.425    673.000      0.000
ZD     FS10      -13.197    -71.620   3468.000      0.000
ZD     FS11      -13.056    -71.544   1422.000      0.000
ZD     FS12      -12.830    -71.364    536.000      0.000
ZD     FS13      -12.667    -71.344    460.000      0.000
ZD     FS1A      -14.645    -75.061    457.000      0.000
ZD     FS6A      -13.493    -72.933   3177.000      0.000
ZG     CB11      -18.224    -68.939   4194.100      0.000
ZG     CB12      -17.792    -68.287   3945.500      0.000
